# rank, time, memory kiB
69, 1.69169715145201492e+09, 16722480
69, 1.69169717145218992e+09, 16722480
70, 1.69169699145039701e+09, 16371312
70, 1.69169701145071697e+09, 16764544
70, 1.69169703145087290e+09, 16764544
70, 1.69169705145105505e+09, 16764544
70, 1.69169707145122290e+09, 16764544
70, 1.69169709145141101e+09, 16764544
70, 1.69169711145158291e+09, 16764544
70, 1.69169713145174789e+09, 16764560
70, 1.69169715145192289e+09, 16764560
70, 1.69169717145208693e+09, 16764560
71, 1.69169699145043898e+09, 16369828
71, 1.69169701145074391e+09, 16763084
71, 1.69169703145090795e+09, 16763084
71, 1.69169705145109296e+09, 16763084
71, 1.69169707145126605e+09, 16763084
71, 1.69169709145145011e+09, 16763084
71, 1.69169711145162702e+09, 16763084
71, 1.69169713145179796e+09, 16763100
71, 1.69169715145197701e+09, 16763100
71, 1.69169717145213604e+09, 16763100
72, 1.69169699145054698e+09, 16365604
72, 1.69169701145087194e+09, 16758856
72, 1.69169703145103312e+09, 16758856
72, 1.69169705145119405e+09, 16758856
72, 1.69169707145137596e+09, 16758856
72, 1.69169709145156288e+09, 16758856
72, 1.69169711145173097e+09, 16758856
72, 1.69169713145191693e+09, 16758872
72, 1.69169715145208907e+09, 16758872
72, 1.69169717145227003e+09, 16758872
73, 1.69169699145050001e+09, 16405176
73, 1.69169701145083499e+09, 16798424
73, 1.69169703145102191e+09, 16798424
73, 1.69169705145120096e+09, 16798424
73, 1.69169707145139909e+09, 16798424
73, 1.69169709145159006e+09, 16798424
73, 1.69169711145178294e+09, 16798424
73, 1.69169713145195603e+09, 16798440
73, 1.69169715145214796e+09, 16798440
73, 1.69169717145232797e+09, 16798440
74, 1.69169699145045304e+09, 16414724
74, 1.69169701145079994e+09, 16730040
74, 1.69169703145095897e+09, 16730040
74, 1.69169705145109105e+09, 16730040
74, 1.69169707145123291e+09, 16730040
74, 1.69169709145138001e+09, 16730040
74, 1.69169711145154595e+09, 16730040
74, 1.69169713145173407e+09, 16730056
74, 1.69169715145190001e+09, 16730056
74, 1.69169717145205998e+09, 16730056
75, 1.69169699145062590e+09, 16364020
75, 1.69169701145094109e+09, 16757268
75, 1.69169703145109797e+09, 16757268
75, 1.69169705145125294e+09, 16757268
75, 1.69169707145143509e+09, 16757268
75, 1.69169709145160794e+09, 16757268
75, 1.69169711145177007e+09, 16757268
75, 1.69169713145192289e+09, 16757284
75, 1.69169715145206499e+09, 16757284
75, 1.69169717145224500e+09, 16757284
76, 1.69169699145050502e+09, 16395344
76, 1.69169701145077395e+09, 16788584
76, 1.69169703145094490e+09, 16788584
76, 1.69169705145113707e+09, 16788584
76, 1.69169707145131493e+09, 16788584
76, 1.69169709145148396e+09, 16788584
76, 1.69169711145167589e+09, 16788584
76, 1.69169713145185709e+09, 16788600
76, 1.69169715145204306e+09, 16788600
76, 1.69169717145221305e+09, 16788600
77, 1.69169699145047498e+09, 16404892
77, 1.69169701145078993e+09, 16798144
77, 1.69169703145095205e+09, 16798144
77, 1.69169705145113611e+09, 16798144
77, 1.69169707145130897e+09, 16798148
77, 1.69169709145147896e+09, 16798148
77, 1.69169711145166302e+09, 16798148
77, 1.69169713145183110e+09, 16798164
77, 1.69169715145201206e+09, 16798164
77, 1.69169717145218205e+09, 16798164
78, 1.69169699145041990e+09, 16373260
78, 1.69169701145074797e+09, 16766448
78, 1.69169703145093489e+09, 16766448
78, 1.69169705145111489e+09, 16766448
78, 1.69169707145128202e+09, 16766448
78, 1.69169709145146799e+09, 16766448
78, 1.69169711145164895e+09, 16766448
78, 1.69169713145181799e+09, 16766464
78, 1.69169715145201802e+09, 16766464
78, 1.69169717145222306e+09, 16766464
79, 1.69169699145037699e+09, 16358332
79, 1.69169701145071411e+09, 16751584
79, 1.69169703145089412e+09, 16751584
79, 1.69169705145106006e+09, 16751584
79, 1.69169707145124412e+09, 16751584
79, 1.69169709145142794e+09, 16751584
79, 1.69169711145161009e+09, 16751584
79, 1.69169713145177794e+09, 16751600
79, 1.69169715145196295e+09, 16751600
79, 1.69169717145213389e+09, 16751600
80, 1.69169699145049310e+09, 16408140
80, 1.69169701145082903e+09, 16801380
80, 1.69169703145099592e+09, 16801380
80, 1.69169705145116305e+09, 16801380
80, 1.69169707145136595e+09, 16801380
80, 1.69169709145154190e+09, 16801380
80, 1.69169711145173597e+09, 16801380
80, 1.69169713145190597e+09, 16801396
80, 1.69169715145209408e+09, 16801396
80, 1.69169717145226502e+09, 16801396
81, 1.69169699145044398e+09, 16416724
81, 1.69169701145074391e+09, 16732064
81, 1.69169703145090389e+09, 16732064
81, 1.69169705145109391e+09, 16732064
81, 1.69169707145127797e+09, 16732064
81, 1.69169709145144510e+09, 16732064
81, 1.69169711145162892e+09, 16732064
81, 1.69169713145180011e+09, 16732080
81, 1.69169715145198393e+09, 16732080
81, 1.69169717145215297e+09, 16732080
82, 1.69169699145034909e+09, 16396376
82, 1.69169701145068502e+09, 16711720
82, 1.69169703145084190e+09, 16711720
82, 1.69169705145100808e+09, 16711720
82, 1.69169707145120311e+09, 16711720
82, 1.69169709145138192e+09, 16711720
82, 1.69169711145159888e+09, 16711720
82, 1.69169713145177197e+09, 16711736
82, 1.69169715145195889e+09, 16711736
82, 1.69169717145214200e+09, 16711736
83, 1.69169699145039511e+09, 16407640
83, 1.69169701145072889e+09, 16722960
83, 1.69169703145088911e+09, 16722960
83, 1.69169705145105910e+09, 16722960
83, 1.69169707145122504e+09, 16722960
83, 1.69169709145139503e+09, 16722960
83, 1.69169711145157409e+09, 16722960
83, 1.69169713145175004e+09, 16722976
83, 1.69169715145191002e+09, 16722976
83, 1.69169717145208406e+09, 16722976
84, 1.69169699145044708e+09, 16397676
84, 1.69169701145081210e+09, 16712988
84, 1.69169703145100808e+09, 16712988
84, 1.69169705145120692e+09, 16712988
84, 1.69169707145142388e+09, 16712988
84, 1.69169709145163703e+09, 16712988
84, 1.69169711145185089e+09, 16712988
84, 1.69169713145203400e+09, 16713004
84, 1.69169715145223808e+09, 16713004
84, 1.69169717145243692e+09, 16713004
85, 1.69169699145041800e+09, 16370424
85, 1.69169701145078993e+09, 16763680
85, 1.69169703145097494e+09, 16763680
85, 1.69169705145117402e+09, 16763680
85, 1.69169707145137405e+09, 16763680
85, 1.69169709145157099e+09, 16763680
85, 1.69169711145178008e+09, 16763680
85, 1.69169713145198894e+09, 16763696
85, 1.69169715145217991e+09, 16763696
85, 1.69169717145237994e+09, 16763696
86, 1.69169699145034695e+09, 16413824
86, 1.69169701145071507e+09, 16729148
86, 1.69169703145088506e+09, 16729148
86, 1.69169705145106792e+09, 16729148
86, 1.69169707145129108e+09, 16729148
86, 1.69169709145148802e+09, 16729148
86, 1.69169711145171189e+09, 16729148
86, 1.69169713145191598e+09, 16729164
86, 1.69169715145211291e+09, 16729164
86, 1.69169717145231009e+09, 16729164
87, 1.69169699145039701e+09, 16407228
87, 1.69169701145078397e+09, 16722816
87, 1.69169703145102096e+09, 16722816
87, 1.69169705145123100e+09, 16722816
87, 1.69169707145140696e+09, 16722816
87, 1.69169709145162106e+09, 16722816
87, 1.69169711145187092e+09, 16722816
87, 1.69169713145211196e+09, 16722832
87, 1.69169715145234489e+09, 16722832
87, 1.69169717145255589e+09, 16722832
88, 1.69169699145038509e+09, 16374884
88, 1.69169701145067811e+09, 16768136
88, 1.69169703145085001e+09, 16768136
88, 1.69169705145101595e+09, 16768136
88, 1.69169707145115590e+09, 16768136
88, 1.69169709145133305e+09, 16768136
88, 1.69169711145147300e+09, 16768136
88, 1.69169713145165205e+09, 16768152
88, 1.69169715145183492e+09, 16768152
88, 1.69169717145200992e+09, 16768152
89, 1.69169699145034909e+09, 16349548
89, 1.69169701145067906e+09, 16742828
89, 1.69169703145086694e+09, 16742828
89, 1.69169705145103788e+09, 16742828
89, 1.69169707145122504e+09, 16742828
89, 1.69169709145141411e+09, 16742828
89, 1.69169711145159793e+09, 16742828
89, 1.69169713145177197e+09, 16742844
89, 1.69169715145195389e+09, 16742844
89, 1.69169717145213509e+09, 16742844
90, 1.69169699145047998e+09, 16431420
90, 1.69169701145078611e+09, 16822652
90, 1.69169703145095396e+09, 16822652
90, 1.69169705145113611e+09, 16822652
90, 1.69169707145132303e+09, 16822652
90, 1.69169709145151091e+09, 16822652
90, 1.69169711145168805e+09, 16822652
90, 1.69169713145187092e+09, 16822668
90, 1.69169715145205688e+09, 16822668
90, 1.69169717145224094e+09, 16822668
91, 1.69169699145044303e+09, 16440724
91, 1.69169701145075798e+09, 16833976
91, 1.69169703145092797e+09, 16833976
91, 1.69169705145111895e+09, 16833976
91, 1.69169707145129991e+09, 16833976
91, 1.69169709145146990e+09, 16833976
91, 1.69169711145165992e+09, 16833976
91, 1.69169713145183897e+09, 16833992
91, 1.69169715145202494e+09, 16833992
91, 1.69169717145219707e+09, 16833992
92, 1.69169699145032692e+09, 16411600
92, 1.69169701145066810e+09, 16804856
92, 1.69169703145082092e+09, 16804856
92, 1.69169705145099902e+09, 16804856
92, 1.69169707145116496e+09, 16804856
92, 1.69169709145131803e+09, 16804856
92, 1.69169711145149708e+09, 16804856
92, 1.69169713145165896e+09, 16804872
92, 1.69169715145183110e+09, 16804872
92, 1.69169717145197892e+09, 16804872
93, 1.69169699145046806e+09, 16376936
93, 1.69169701145079708e+09, 16770168
93, 1.69169703145093894e+09, 16770168
93, 1.69169705145110893e+09, 16770168
93, 1.69169707145125890e+09, 16770168
93, 1.69169709145140791e+09, 16770168
93, 1.69169711145158291e+09, 16770168
93, 1.69169713145173693e+09, 16770184
93, 1.69169715145189500e+09, 16770184
93, 1.69169717145203996e+09, 16770184
94, 1.69169699145039606e+09, 16401300
94, 1.69169701145064497e+09, 16716596
94, 1.69169703145079398e+09, 16716600
94, 1.69169705145096588e+09, 16716600
94, 1.69169707145110703e+09, 16716600
94, 1.69169709145125604e+09, 16716600
94, 1.69169711145141602e+09, 16716600
94, 1.69169713145159197e+09, 16716616
94, 1.69169715145173192e+09, 16716616
94, 1.69169717145184493e+09, 16716616
95, 1.69169699145037007e+09, 16397412
95, 1.69169701145070100e+09, 16790700
95, 1.69169703145085812e+09, 16790700
95, 1.69169705145104194e+09, 16790700
95, 1.69169707145119500e+09, 16790700
95, 1.69169709145134807e+09, 16790700
95, 1.69169711145151901e+09, 16790700
95, 1.69169713145168591e+09, 16790716
95, 1.69169715145184302e+09, 16790716
95, 1.69169717145198894e+09, 16790716
96, 1.69169699145031810e+09, 16397892
96, 1.69169701145063090e+09, 16791124
96, 1.69169703145080209e+09, 16791124
96, 1.69169705145099807e+09, 16791124
96, 1.69169707145115590e+09, 16791124
96, 1.69169709145129800e+09, 16791124
96, 1.69169711145148706e+09, 16791124
96, 1.69169713145164800e+09, 16791140
96, 1.69169715145179009e+09, 16791140
96, 1.69169717145195007e+09, 16791140
97, 1.69169699145036006e+09, 16408116
97, 1.69169701145067692e+09, 16723484
97, 1.69169703145082498e+09, 16723484
97, 1.69169705145099998e+09, 16723484
97, 1.69169707145114994e+09, 16723484
97, 1.69169709145131707e+09, 16723484
97, 1.69169711145147395e+09, 16723484
97, 1.69169713145164108e+09, 16723500
97, 1.69169715145179701e+09, 16723500
97, 1.69169717145195794e+09, 16723500
98, 1.69169699145038891e+09, 16436264
98, 1.69169701145070505e+09, 16751572
98, 1.69169703145087290e+09, 16751572
98, 1.69169705145103312e+09, 16751572
98, 1.69169707145117402e+09, 16751572
98, 1.69169709145134091e+09, 16751572
98, 1.69169711145152712e+09, 16751572
98, 1.69169713145170903e+09, 16751588
98, 1.69169715145189595e+09, 16751588
98, 1.69169717145206904e+09, 16751588
99, 1.69169699145041609e+09, 16400032
99, 1.69169701145075011e+09, 16715328
99, 1.69169703145089889e+09, 16715328
99, 1.69169705145107293e+09, 16715328
99, 1.69169707145122910e+09, 16715328
99, 1.69169709145138192e+09, 16715328
99, 1.69169711145154500e+09, 16715328
99, 1.69169713145170999e+09, 16715344
99, 1.69169715145186710e+09, 16715344
99, 1.69169717145202208e+09, 16715344
100, 1.69169699145052600e+09, 16411136
100, 1.69169701145085192e+09, 16726392
100, 1.69169703145102596e+09, 16726392
100, 1.69169705145121098e+09, 16726392
100, 1.69169707145139098e+09, 16726392
100, 1.69169709145156598e+09, 16726392
100, 1.69169711145175004e+09, 16726392
100, 1.69169713145192790e+09, 16726408
100, 1.69169715145211005e+09, 16726408
100, 1.69169717145229506e+09, 16726408
101, 1.69169699145057106e+09, 16400584
101, 1.69169701145089602e+09, 16715888
101, 1.69169703145105791e+09, 16715888
101, 1.69169705145123696e+09, 16715888
101, 1.69169707145142007e+09, 16715888
101, 1.69169709145158792e+09, 16715888
101, 1.69169711145177007e+09, 16715888
101, 1.69169713145194292e+09, 16715904
101, 1.69169715145212293e+09, 16715904
101, 1.69169717145229101e+09, 16715904
102, 1.69169699145046401e+09, 16403348
102, 1.69169701145078492e+09, 16796504
102, 1.69169703145094609e+09, 16796504
102, 1.69169705145112395e+09, 16796504
102, 1.69169707145129800e+09, 16796504
102, 1.69169709145146608e+09, 16796504
102, 1.69169711145165491e+09, 16796504
102, 1.69169713145182300e+09, 16796520
102, 1.69169715145200109e+09, 16796520
102, 1.69169717145217991e+09, 16796520
103, 1.69169699145040393e+09, 16396664
103, 1.69169701145072699e+09, 16789868
103, 1.69169703145088410e+09, 16789868
103, 1.69169705145106101e+09, 16789868
103, 1.69169707145122790e+09, 16789868
103, 1.69169709145140409e+09, 16789868
103, 1.69169711145159101e+09, 16789868
103, 1.69169713145175600e+09, 16789884
103, 1.69169715145193410e+09, 16789884
103, 1.69169717145212102e+09, 16789884
104, 1.69169699145039010e+09, 16484988
104, 1.69169701145069408e+09, 16800284
104, 1.69169703145084596e+09, 16800284
104, 1.69169705145101905e+09, 16800284
104, 1.69169707145116401e+09, 16800284
104, 1.69169709145131493e+09, 16800284
104, 1.69169711145149589e+09, 16800284
104, 1.69169713145165610e+09, 16800300
104, 1.69169715145181608e+09, 16800300
104, 1.69169717145196199e+09, 16800300
105, 1.69169699145034504e+09, 16456784
105, 1.69169701145067191e+09, 16850016
105, 1.69169703145082903e+09, 16850016
105, 1.69169705145099401e+09, 16850016
105, 1.69169707145114803e+09, 16850016
105, 1.69169709145130396e+09, 16850016
105, 1.69169711145147610e+09, 16850016
105, 1.69169713145165300e+09, 16850032
105, 1.69169715145182300e+09, 16850032
105, 1.69169717145198393e+09, 16850032
106, 1.69169699145028806e+09, 16437524
106, 1.69169701145057297e+09, 16752824
106, 1.69169703145068598e+09, 16752824
106, 1.69169705145081997e+09, 16752824
106, 1.69169707145094109e+09, 16752824
106, 1.69169709145109701e+09, 16752824
106, 1.69169711145127106e+09, 16752824
106, 1.69169713145142698e+09, 16752840
106, 1.69169715145160198e+09, 16752840
106, 1.69169717145175910e+09, 16752840
107, 1.69169699145024109e+09, 16362324
107, 1.69169701145056891e+09, 16755480
107, 1.69169703145072293e+09, 16755480
107, 1.69169705145088911e+09, 16755480
107, 1.69169707145104289e+09, 16755480
107, 1.69169709145119905e+09, 16755480
107, 1.69169711145133090e+09, 16755480
107, 1.69169713145145297e+09, 16755496
107, 1.69169715145159006e+09, 16755496
107, 1.69169717145170593e+09, 16755496
108, 1.69169699145027900e+09, 16412588
108, 1.69169701145060611e+09, 16805796
108, 1.69169703145078611e+09, 16805796
108, 1.69169705145096707e+09, 16805796
108, 1.69169707145118999e+09, 16805796
108, 1.69169709145137811e+09, 16805796
108, 1.69169711145160007e+09, 16805796
108, 1.69169713145178890e+09, 16805812
108, 1.69169715145199895e+09, 16805812
108, 1.69169717145219898e+09, 16805812
109, 1.69169699145032907e+09, 16416672
109, 1.69169701145067096e+09, 16809888
109, 1.69169703145085406e+09, 16809888
109, 1.69169705145103908e+09, 16809892
109, 1.69169707145126390e+09, 16809892
109, 1.69169709145145392e+09, 16809892
109, 1.69169711145165300e+09, 16809892
109, 1.69169713145184708e+09, 16809908
109, 1.69169715145202708e+09, 16809908
109, 1.69169717145222497e+09, 16809908
110, 1.69169699145030999e+09, 16405008
110, 1.69169701145067501e+09, 16798224
110, 1.69169703145087695e+09, 16798224
110, 1.69169705145106697e+09, 16798224
110, 1.69169707145132089e+09, 16798224
110, 1.69169709145153809e+09, 16798224
110, 1.69169711145178199e+09, 16798224
110, 1.69169713145198202e+09, 16798240
110, 1.69169715145223689e+09, 16798240
110, 1.69169717145244789e+09, 16798240
111, 1.69169699145025706e+09, 16386140
111, 1.69169701145057797e+09, 16779384
111, 1.69169703145076609e+09, 16779384
111, 1.69169705145094991e+09, 16779384
111, 1.69169707145115495e+09, 16779384
111, 1.69169709145134497e+09, 16779384
111, 1.69169711145155907e+09, 16779384
111, 1.69169713145176411e+09, 16779400
111, 1.69169715145195603e+09, 16779400
111, 1.69169717145218110e+09, 16779400
112, 1.69169699145052791e+09, 16435276
112, 1.69169701145089602e+09, 16750544
112, 1.69169703145107698e+09, 16750544
112, 1.69169705145126200e+09, 16750544
112, 1.69169707145145297e+09, 16750544
112, 1.69169709145168591e+09, 16750544
112, 1.69169711145188594e+09, 16750544
112, 1.69169713145209694e+09, 16750560
112, 1.69169715145230389e+09, 16750560
112, 1.69169717145249796e+09, 16750560
113, 1.69169699145042396e+09, 16400148
113, 1.69169701145077610e+09, 16715408
113, 1.69169703145096493e+09, 16715408
113, 1.69169705145115089e+09, 16715408
113, 1.69169707145137906e+09, 16715408
113, 1.69169709145152593e+09, 16715408
113, 1.69169711145173192e+09, 16715408
113, 1.69169713145194197e+09, 16715424
113, 1.69169715145213509e+09, 16715424
113, 1.69169717145231795e+09, 16715424
114, 1.69169699145058990e+09, 16348728
114, 1.69169701145097709e+09, 16741928
114, 1.69169703145118594e+09, 16741928
114, 1.69169705145139599e+09, 16741928
114, 1.69169707145165896e+09, 16741928
114, 1.69169709145188689e+09, 16741928
114, 1.69169711145213199e+09, 16741928
114, 1.69169713145234990e+09, 16741944
114, 1.69169715145258904e+09, 16741944
114, 1.69169717145282102e+09, 16741944
115, 1.69169699145049000e+09, 16397768
115, 1.69169701145088196e+09, 16790972
115, 1.69169703145109701e+09, 16790972
115, 1.69169705145130706e+09, 16790972
115, 1.69169707145156598e+09, 16790972
115, 1.69169709145179605e+09, 16790972
115, 1.69169711145203805e+09, 16790972
115, 1.69169713145225906e+09, 16790988
115, 1.69169715145251799e+09, 16790988
115, 1.69169717145274806e+09, 16790988
116, 1.69169699145040989e+09, 16402028
116, 1.69169701145072794e+09, 16717288
116, 1.69169703145090389e+09, 16717288
116, 1.69169705145107102e+09, 16717288
116, 1.69169707145124888e+09, 16717288
116, 1.69169709145142698e+09, 16717288
116, 1.69169711145161796e+09, 16717288
116, 1.69169713145180297e+09, 16717304
116, 1.69169715145199490e+09, 16717304
116, 1.69169717145217109e+09, 16717304
117, 1.69169699145037603e+09, 16415132
117, 1.69169701145071006e+09, 16730404
117, 1.69169703145087004e+09, 16730404
117, 1.69169705145102501e+09, 16730404
117, 1.69169707145120192e+09, 16730404
117, 1.69169709145137596e+09, 16730404
117, 1.69169711145155096e+09, 16730404
117, 1.69169713145171189e+09, 16730420
117, 1.69169715145188808e+09, 16730420
117, 1.69169717145205092e+09, 16730420
118, 1.69169699145031190e+09, 16404956
118, 1.69169701145064092e+09, 16720224
118, 1.69169703145080495e+09, 16720224
118, 1.69169705145098209e+09, 16720224
118, 1.69169707145115399e+09, 16720224
118, 1.69169709145133901e+09, 16720224
118, 1.69169711145153689e+09, 16720224
118, 1.69169713145172405e+09, 16720240
118, 1.69169715145189500e+09, 16720240
118, 1.69169717145208406e+09, 16720240
119, 1.69169699145026588e+09, 16366576
119, 1.69169701145062304e+09, 16759776
119, 1.69169703145077705e+09, 16759776
119, 1.69169705145093203e+09, 16759776
119, 1.69169707145110893e+09, 16759776
119, 1.69169709145127201e+09, 16759776
119, 1.69169711145145798e+09, 16759776
119, 1.69169713145162010e+09, 16759792
119, 1.69169715145179391e+09, 16759792
119, 1.69169717145195889e+09, 16759792
120, 1.69169699145042610e+09, 16348908
120, 1.69169701145074105e+09, 16742116
120, 1.69169703145089889e+09, 16742116
120, 1.69169705145109200e+09, 16742116
120, 1.69169707145126796e+09, 16742116
120, 1.69169709145143008e+09, 16742116
120, 1.69169711145162010e+09, 16742116
120, 1.69169713145178795e+09, 16742132
120, 1.69169715145197797e+09, 16742132
120, 1.69169717145213795e+09, 16742132
121, 1.69169699145038295e+09, 16402804
121, 1.69169701145068789e+09, 16718092
121, 1.69169703145083690e+09, 16718092
121, 1.69169705145101190e+09, 16718092
121, 1.69169707145115805e+09, 16718092
121, 1.69169709145130706e+09, 16718092
121, 1.69169711145148396e+09, 16718092
121, 1.69169713145164204e+09, 16718108
121, 1.69169715145179605e+09, 16718108
121, 1.69169717145195389e+09, 16718108
122, 1.69169699145032692e+09, 16393916
122, 1.69169701145067000e+09, 16787144
122, 1.69169703145082808e+09, 16787144
122, 1.69169705145102096e+09, 16787144
122, 1.69169707145119905e+09, 16787144
122, 1.69169709145136404e+09, 16787144
122, 1.69169711145155811e+09, 16787144
122, 1.69169713145173097e+09, 16787160
122, 1.69169715145192289e+09, 16787160
122, 1.69169717145209002e+09, 16787160
123, 1.69169699145046091e+09, 16395184
123, 1.69169701145076609e+09, 16788372
123, 1.69169703145092106e+09, 16788372
123, 1.69169705145110011e+09, 16788372
123, 1.69169707145125294e+09, 16788372
123, 1.69169709145140910e+09, 16788372
123, 1.69169711145159888e+09, 16788372
123, 1.69169713145176196e+09, 16788388
123, 1.69169715145192289e+09, 16788388
123, 1.69169717145209098e+09, 16788388
124, 1.69169699145032811e+09, 16411608
124, 1.69169701145063996e+09, 16804780
124, 1.69169703145080709e+09, 16804780
124, 1.69169705145100093e+09, 16804780
124, 1.69169707145118594e+09, 16804780
124, 1.69169709145135689e+09, 16804780
124, 1.69169711145154309e+09, 16804780
124, 1.69169713145171499e+09, 16804796
124, 1.69169715145189905e+09, 16804796
124, 1.69169717145206404e+09, 16804796
125, 1.69169699145041108e+09, 16350520
125, 1.69169701145072293e+09, 16743712
125, 1.69169703145087194e+09, 16743712
125, 1.69169705145104909e+09, 16743712
125, 1.69169707145121503e+09, 16743712
125, 1.69169709145136595e+09, 16743712
125, 1.69169711145153809e+09, 16743712
125, 1.69169713145170212e+09, 16743728
125, 1.69169715145187497e+09, 16743728
125, 1.69169717145202589e+09, 16743728
126, 1.69169699145037389e+09, 16401388
126, 1.69169701145067811e+09, 16794596
126, 1.69169703145082808e+09, 16794600
126, 1.69169705145097089e+09, 16794600
126, 1.69169707145113301e+09, 16794600
126, 1.69169709145131803e+09, 16794600
126, 1.69169711145148802e+09, 16794600
126, 1.69169713145165110e+09, 16794616
126, 1.69169715145182300e+09, 16794616
126, 1.69169717145197511e+09, 16794616
127, 1.69169699145045495e+09, 16375320
127, 1.69169701145074892e+09, 16768528
127, 1.69169703145090389e+09, 16768528
127, 1.69169705145108700e+09, 16768528
127, 1.69169707145124197e+09, 16768528
127, 1.69169709145140290e+09, 16768528
127, 1.69169711145157909e+09, 16768528
127, 1.69169713145174599e+09, 16768544
127, 1.69169715145191908e+09, 16768544
127, 1.69169717145207500e+09, 16768544
